PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=1136 ttl=64 time=1071 ms
64 bytes from 10.0.0.2: icmp_seq=1137 ttl=64 time=1066 ms
64 bytes from 10.0.0.2: icmp_seq=1138 ttl=64 time=1063 ms
64 bytes from 10.0.0.2: icmp_seq=1139 ttl=64 time=1060 ms
64 bytes from 10.0.0.2: icmp_seq=1140 ttl=64 time=1055 ms
64 bytes from 10.0.0.2: icmp_seq=1141 ttl=64 time=1077 ms
64 bytes from 10.0.0.2: icmp_seq=1142 ttl=64 time=1063 ms
64 bytes from 10.0.0.2: icmp_seq=1143 ttl=64 time=1068 ms
64 bytes from 10.0.0.2: icmp_seq=1144 ttl=64 time=1058 ms
64 bytes from 10.0.0.2: icmp_seq=1145 ttl=64 time=1069 ms
64 bytes from 10.0.0.2: icmp_seq=1146 ttl=64 time=1034 ms
64 bytes from 10.0.0.2: icmp_seq=1147 ttl=64 time=964 ms
64 bytes from 10.0.0.2: icmp_seq=1148 ttl=64 time=961 ms
64 bytes from 10.0.0.2: icmp_seq=1149 ttl=64 time=964 ms
64 bytes from 10.0.0.2: icmp_seq=1150 ttl=64 time=957 ms
64 bytes from 10.0.0.2: icmp_seq=1151 ttl=64 time=968 ms
64 bytes from 10.0.0.2: icmp_seq=1152 ttl=64 time=967 ms
64 bytes from 10.0.0.2: icmp_seq=1153 ttl=64 time=963 ms
64 bytes from 10.0.0.2: icmp_seq=1154 ttl=64 time=959 ms
64 bytes from 10.0.0.2: icmp_seq=1155 ttl=64 time=972 ms
64 bytes from 10.0.0.2: icmp_seq=1156 ttl=64 time=968 ms
64 bytes from 10.0.0.2: icmp_seq=1157 ttl=64 time=1037 ms
64 bytes from 10.0.0.2: icmp_seq=1158 ttl=64 time=1038 ms
64 bytes from 10.0.0.2: icmp_seq=1159 ttl=64 time=1032 ms
64 bytes from 10.0.0.2: icmp_seq=1160 ttl=64 time=1060 ms
64 bytes from 10.0.0.2: icmp_seq=1161 ttl=64 time=1059 ms
64 bytes from 10.0.0.2: icmp_seq=1162 ttl=64 time=1058 ms
64 bytes from 10.0.0.2: icmp_seq=1163 ttl=64 time=1055 ms
64 bytes from 10.0.0.2: icmp_seq=1164 ttl=64 time=1065 ms
64 bytes from 10.0.0.2: icmp_seq=1165 ttl=64 time=1061 ms
64 bytes from 10.0.0.2: icmp_seq=1166 ttl=64 time=1056 ms
64 bytes from 10.0.0.2: icmp_seq=1167 ttl=64 time=1063 ms
64 bytes from 10.0.0.2: icmp_seq=1168 ttl=64 time=1057 ms
64 bytes from 10.0.0.2: icmp_seq=1169 ttl=64 time=1070 ms
64 bytes from 10.0.0.2: icmp_seq=1170 ttl=64 time=1066 ms
64 bytes from 10.0.0.2: icmp_seq=1171 ttl=64 time=1067 ms
64 bytes from 10.0.0.2: icmp_seq=1172 ttl=64 time=1060 ms
64 bytes from 10.0.0.2: icmp_seq=1173 ttl=64 time=1055 ms
64 bytes from 10.0.0.2: icmp_seq=1174 ttl=64 time=1064 ms
64 bytes from 10.0.0.2: icmp_seq=1175 ttl=64 time=1061 ms
64 bytes from 10.0.0.2: icmp_seq=1176 ttl=64 time=1058 ms
64 bytes from 10.0.0.2: icmp_seq=1177 ttl=64 time=1057 ms
64 bytes from 10.0.0.2: icmp_seq=1178 ttl=64 time=1071 ms
64 bytes from 10.0.0.2: icmp_seq=1179 ttl=64 time=1065 ms
64 bytes from 10.0.0.2: icmp_seq=1180 ttl=64 time=1068 ms
64 bytes from 10.0.0.2: icmp_seq=1181 ttl=64 time=1059 ms
64 bytes from 10.0.0.2: icmp_seq=1182 ttl=64 time=1071 ms
64 bytes from 10.0.0.2: icmp_seq=1183 ttl=64 time=1060 ms
64 bytes from 10.0.0.2: icmp_seq=1184 ttl=64 time=1058 ms
64 bytes from 10.0.0.2: icmp_seq=1185 ttl=64 time=1069 ms
64 bytes from 10.0.0.2: icmp_seq=1186 ttl=64 time=1066 ms
64 bytes from 10.0.0.2: icmp_seq=1187 ttl=64 time=1063 ms
64 bytes from 10.0.0.2: icmp_seq=1188 ttl=64 time=1058 ms
64 bytes from 10.0.0.2: icmp_seq=1189 ttl=64 time=1055 ms
64 bytes from 10.0.0.2: icmp_seq=1190 ttl=64 time=1066 ms
64 bytes from 10.0.0.2: icmp_seq=1191 ttl=64 time=1062 ms
64 bytes from 10.0.0.2: icmp_seq=1192 ttl=64 time=1058 ms
64 bytes from 10.0.0.2: icmp_seq=1193 ttl=64 time=1054 ms
64 bytes from 10.0.0.2: icmp_seq=1194 ttl=64 time=1075 ms
64 bytes from 10.0.0.2: icmp_seq=1195 ttl=64 time=1063 ms
64 bytes from 10.0.0.2: icmp_seq=1196 ttl=64 time=1060 ms
64 bytes from 10.0.0.2: icmp_seq=1197 ttl=64 time=1056 ms
64 bytes from 10.0.0.2: icmp_seq=1198 ttl=64 time=1086 ms
64 bytes from 10.0.0.2: icmp_seq=1199 ttl=64 time=1083 ms
64 bytes from 10.0.0.2: icmp_seq=1200 ttl=64 time=1080 ms
64 bytes from 10.0.0.2: icmp_seq=1201 ttl=64 time=1076 ms
64 bytes from 10.0.0.2: icmp_seq=1202 ttl=64 time=1090 ms
64 bytes from 10.0.0.2: icmp_seq=1203 ttl=64 time=1102 ms
64 bytes from 10.0.0.2: icmp_seq=1204 ttl=64 time=1097 ms
64 bytes from 10.0.0.2: icmp_seq=1205 ttl=64 time=1076 ms
64 bytes from 10.0.0.2: icmp_seq=1206 ttl=64 time=1091 ms
64 bytes from 10.0.0.2: icmp_seq=1207 ttl=64 time=1104 ms
64 bytes from 10.0.0.2: icmp_seq=1208 ttl=64 time=1098 ms
64 bytes from 10.0.0.2: icmp_seq=1209 ttl=64 time=1095 ms
64 bytes from 10.0.0.2: icmp_seq=1210 ttl=64 time=1093 ms
64 bytes from 10.0.0.2: icmp_seq=1211 ttl=64 time=1088 ms
64 bytes from 10.0.0.2: icmp_seq=1212 ttl=64 time=1106 ms
64 bytes from 10.0.0.2: icmp_seq=1213 ttl=64 time=1100 ms
64 bytes from 10.0.0.2: icmp_seq=1214 ttl=64 time=1096 ms
64 bytes from 10.0.0.2: icmp_seq=1215 ttl=64 time=1093 ms
64 bytes from 10.0.0.2: icmp_seq=1216 ttl=64 time=1101 ms
64 bytes from 10.0.0.2: icmp_seq=1217 ttl=64 time=1098 ms
64 bytes from 10.0.0.2: icmp_seq=1218 ttl=64 time=1090 ms
64 bytes from 10.0.0.2: icmp_seq=1219 ttl=64 time=1088 ms
64 bytes from 10.0.0.2: icmp_seq=1220 ttl=64 time=1095 ms
64 bytes from 10.0.0.2: icmp_seq=1221 ttl=64 time=1092 ms
64 bytes from 10.0.0.2: icmp_seq=1222 ttl=64 time=1102 ms
64 bytes from 10.0.0.2: icmp_seq=1223 ttl=64 time=1099 ms
64 bytes from 10.0.0.2: icmp_seq=1224 ttl=64 time=1093 ms
64 bytes from 10.0.0.2: icmp_seq=1225 ttl=64 time=1089 ms
64 bytes from 10.0.0.2: icmp_seq=1226 ttl=64 time=1103 ms
64 bytes from 10.0.0.2: icmp_seq=1227 ttl=64 time=1099 ms
64 bytes from 10.0.0.2: icmp_seq=1228 ttl=64 time=1102 ms
64 bytes from 10.0.0.2: icmp_seq=1229 ttl=64 time=1095 ms
64 bytes from 10.0.0.2: icmp_seq=1230 ttl=64 time=1097 ms
64 bytes from 10.0.0.2: icmp_seq=1231 ttl=64 time=1091 ms
64 bytes from 10.0.0.2: icmp_seq=1232 ttl=64 time=1107 ms
64 bytes from 10.0.0.2: icmp_seq=1233 ttl=64 time=1098 ms
64 bytes from 10.0.0.2: icmp_seq=1234 ttl=64 time=1096 ms
64 bytes from 10.0.0.2: icmp_seq=1235 ttl=64 time=1090 ms
64 bytes from 10.0.0.2: icmp_seq=1236 ttl=64 time=1102 ms
64 bytes from 10.0.0.2: icmp_seq=1237 ttl=64 time=1099 ms
64 bytes from 10.0.0.2: icmp_seq=1238 ttl=64 time=1094 ms
64 bytes from 10.0.0.2: icmp_seq=1239 ttl=64 time=1103 ms
64 bytes from 10.0.0.2: icmp_seq=1240 ttl=64 time=1107 ms
64 bytes from 10.0.0.2: icmp_seq=1241 ttl=64 time=1105 ms
64 bytes from 10.0.0.2: icmp_seq=1242 ttl=64 time=1096 ms
64 bytes from 10.0.0.2: icmp_seq=1243 ttl=64 time=1103 ms
64 bytes from 10.0.0.2: icmp_seq=1244 ttl=64 time=1097 ms
64 bytes from 10.0.0.2: icmp_seq=1245 ttl=64 time=1110 ms
64 bytes from 10.0.0.2: icmp_seq=1246 ttl=64 time=1107 ms
64 bytes from 10.0.0.2: icmp_seq=1247 ttl=64 time=1103 ms
64 bytes from 10.0.0.2: icmp_seq=1248 ttl=64 time=1100 ms
64 bytes from 10.0.0.2: icmp_seq=1249 ttl=64 time=1113 ms
64 bytes from 10.0.0.2: icmp_seq=1250 ttl=64 time=1111 ms
64 bytes from 10.0.0.2: icmp_seq=1251 ttl=64 time=1121 ms
64 bytes from 10.0.0.2: icmp_seq=1252 ttl=64 time=1124 ms
64 bytes from 10.0.0.2: icmp_seq=1253 ttl=64 time=1116 ms
64 bytes from 10.0.0.2: icmp_seq=1254 ttl=64 time=1129 ms
64 bytes from 10.0.0.2: icmp_seq=1255 ttl=64 time=1125 ms
64 bytes from 10.0.0.2: icmp_seq=1256 ttl=64 time=1122 ms
64 bytes from 10.0.0.2: icmp_seq=1257 ttl=64 time=1134 ms
64 bytes from 10.0.0.2: icmp_seq=1258 ttl=64 time=1133 ms
64 bytes from 10.0.0.2: icmp_seq=1259 ttl=64 time=1129 ms
64 bytes from 10.0.0.2: icmp_seq=1260 ttl=64 time=1125 ms
64 bytes from 10.0.0.2: icmp_seq=1261 ttl=64 time=1121 ms
64 bytes from 10.0.0.2: icmp_seq=1262 ttl=64 time=1126 ms
64 bytes from 10.0.0.2: icmp_seq=1263 ttl=64 time=1089 ms
64 bytes from 10.0.0.2: icmp_seq=1264 ttl=64 time=1087 ms
64 bytes from 10.0.0.2: icmp_seq=1265 ttl=64 time=1091 ms
64 bytes from 10.0.0.2: icmp_seq=1266 ttl=64 time=1088 ms
64 bytes from 10.0.0.2: icmp_seq=1267 ttl=64 time=1085 ms
64 bytes from 10.0.0.2: icmp_seq=1268 ttl=64 time=1093 ms
64 bytes from 10.0.0.2: icmp_seq=1269 ttl=64 time=1090 ms
64 bytes from 10.0.0.2: icmp_seq=1270 ttl=64 time=1085 ms
64 bytes from 10.0.0.2: icmp_seq=1271 ttl=64 time=1091 ms
64 bytes from 10.0.0.2: icmp_seq=1272 ttl=64 time=1088 ms
64 bytes from 10.0.0.2: icmp_seq=1273 ttl=64 time=1010 ms
64 bytes from 10.0.0.2: icmp_seq=1274 ttl=64 time=1008 ms
64 bytes from 10.0.0.2: icmp_seq=1275 ttl=64 time=1021 ms
64 bytes from 10.0.0.2: icmp_seq=1276 ttl=64 time=1017 ms
64 bytes from 10.0.0.2: icmp_seq=1277 ttl=64 time=1014 ms
64 bytes from 10.0.0.2: icmp_seq=1278 ttl=64 time=1012 ms
64 bytes from 10.0.0.2: icmp_seq=1279 ttl=64 time=1012 ms
64 bytes from 10.0.0.2: icmp_seq=1280 ttl=64 time=1021 ms
64 bytes from 10.0.0.2: icmp_seq=1281 ttl=64 time=1016 ms
64 bytes from 10.0.0.2: icmp_seq=1282 ttl=64 time=1012 ms
64 bytes from 10.0.0.2: icmp_seq=1283 ttl=64 time=1009 ms
64 bytes from 10.0.0.2: icmp_seq=1284 ttl=64 time=1085 ms
64 bytes from 10.0.0.2: icmp_seq=1285 ttl=64 time=1080 ms
64 bytes from 10.0.0.2: icmp_seq=1286 ttl=64 time=1086 ms
64 bytes from 10.0.0.2: icmp_seq=1287 ttl=64 time=1082 ms
64 bytes from 10.0.0.2: icmp_seq=1288 ttl=64 time=1116 ms
64 bytes from 10.0.0.2: icmp_seq=1289 ttl=64 time=1108 ms
64 bytes from 10.0.0.2: icmp_seq=1290 ttl=64 time=1101 ms
64 bytes from 10.0.0.2: icmp_seq=1291 ttl=64 time=1097 ms
64 bytes from 10.0.0.2: icmp_seq=1292 ttl=64 time=1111 ms
64 bytes from 10.0.0.2: icmp_seq=1293 ttl=64 time=1106 ms
64 bytes from 10.0.0.2: icmp_seq=1294 ttl=64 time=1111 ms
64 bytes from 10.0.0.2: icmp_seq=1295 ttl=64 time=1110 ms
64 bytes from 10.0.0.2: icmp_seq=1296 ttl=64 time=1103 ms
64 bytes from 10.0.0.2: icmp_seq=1297 ttl=64 time=1118 ms
64 bytes from 10.0.0.2: icmp_seq=1298 ttl=64 time=1113 ms
64 bytes from 10.0.0.2: icmp_seq=1299 ttl=64 time=1104 ms
64 bytes from 10.0.0.2: icmp_seq=1300 ttl=64 time=1118 ms
64 bytes from 10.0.0.2: icmp_seq=1301 ttl=64 time=1117 ms
64 bytes from 10.0.0.2: icmp_seq=1302 ttl=64 time=1113 ms
64 bytes from 10.0.0.2: icmp_seq=1303 ttl=64 time=1110 ms
64 bytes from 10.0.0.2: icmp_seq=1304 ttl=64 time=1106 ms
64 bytes from 10.0.0.2: icmp_seq=1305 ttl=64 time=1111 ms
64 bytes from 10.0.0.2: icmp_seq=1306 ttl=64 time=1139 ms
64 bytes from 10.0.0.2: icmp_seq=1307 ttl=64 time=1146 ms
64 bytes from 10.0.0.2: icmp_seq=1308 ttl=64 time=1139 ms
64 bytes from 10.0.0.2: icmp_seq=1309 ttl=64 time=1147 ms
64 bytes from 10.0.0.2: icmp_seq=1310 ttl=64 time=1143 ms
64 bytes from 10.0.0.2: icmp_seq=1311 ttl=64 time=1137 ms
64 bytes from 10.0.0.2: icmp_seq=1312 ttl=64 time=1132 ms
64 bytes from 10.0.0.2: icmp_seq=1313 ttl=64 time=1149 ms
64 bytes from 10.0.0.2: icmp_seq=1314 ttl=64 time=1141 ms
64 bytes from 10.0.0.2: icmp_seq=1315 ttl=64 time=1138 ms
64 bytes from 10.0.0.2: icmp_seq=1316 ttl=64 time=1136 ms
64 bytes from 10.0.0.2: icmp_seq=1317 ttl=64 time=1108 ms
64 bytes from 10.0.0.2: icmp_seq=1318 ttl=64 time=1117 ms
64 bytes from 10.0.0.2: icmp_seq=1319 ttl=64 time=1114 ms
64 bytes from 10.0.0.2: icmp_seq=1320 ttl=64 time=1111 ms
64 bytes from 10.0.0.2: icmp_seq=1321 ttl=64 time=1109 ms
64 bytes from 10.0.0.2: icmp_seq=1322 ttl=64 time=1132 ms
64 bytes from 10.0.0.2: icmp_seq=1323 ttl=64 time=1130 ms
64 bytes from 10.0.0.2: icmp_seq=1324 ttl=64 time=1126 ms
64 bytes from 10.0.0.2: icmp_seq=1325 ttl=64 time=1120 ms
64 bytes from 10.0.0.2: icmp_seq=1326 ttl=64 time=1124 ms
64 bytes from 10.0.0.2: icmp_seq=1327 ttl=64 time=1135 ms
64 bytes from 10.0.0.2: icmp_seq=1328 ttl=64 time=1124 ms
64 bytes from 10.0.0.2: icmp_seq=1329 ttl=64 time=1139 ms
64 bytes from 10.0.0.2: icmp_seq=1330 ttl=64 time=1121 ms
64 bytes from 10.0.0.2: icmp_seq=1331 ttl=64 time=1140 ms
64 bytes from 10.0.0.2: icmp_seq=1332 ttl=64 time=1137 ms
64 bytes from 10.0.0.2: icmp_seq=1333 ttl=64 time=1103 ms
64 bytes from 10.0.0.2: icmp_seq=1334 ttl=64 time=1123 ms
64 bytes from 10.0.0.2: icmp_seq=1335 ttl=64 time=1116 ms
64 bytes from 10.0.0.2: icmp_seq=1336 ttl=64 time=1127 ms
64 bytes from 10.0.0.2: icmp_seq=1337 ttl=64 time=1149 ms
64 bytes from 10.0.0.2: icmp_seq=1338 ttl=64 time=1153 ms
64 bytes from 10.0.0.2: icmp_seq=1339 ttl=64 time=1144 ms
64 bytes from 10.0.0.2: icmp_seq=1340 ttl=64 time=1150 ms
64 bytes from 10.0.0.2: icmp_seq=1341 ttl=64 time=1146 ms
64 bytes from 10.0.0.2: icmp_seq=1342 ttl=64 time=1153 ms
64 bytes from 10.0.0.2: icmp_seq=1343 ttl=64 time=1143 ms
64 bytes from 10.0.0.2: icmp_seq=1344 ttl=64 time=1137 ms
64 bytes from 10.0.0.2: icmp_seq=1345 ttl=64 time=1136 ms
64 bytes from 10.0.0.2: icmp_seq=1346 ttl=64 time=1148 ms
64 bytes from 10.0.0.2: icmp_seq=1347 ttl=64 time=1138 ms
64 bytes from 10.0.0.2: icmp_seq=1348 ttl=64 time=1142 ms
64 bytes from 10.0.0.2: icmp_seq=1349 ttl=64 time=1152 ms
64 bytes from 10.0.0.2: icmp_seq=1350 ttl=64 time=1157 ms
64 bytes from 10.0.0.2: icmp_seq=1351 ttl=64 time=1140 ms
64 bytes from 10.0.0.2: icmp_seq=1352 ttl=64 time=1138 ms
64 bytes from 10.0.0.2: icmp_seq=1353 ttl=64 time=1143 ms
64 bytes from 10.0.0.2: icmp_seq=1354 ttl=64 time=1137 ms
64 bytes from 10.0.0.2: icmp_seq=1355 ttl=64 time=1146 ms
64 bytes from 10.0.0.2: icmp_seq=1356 ttl=64 time=1138 ms
64 bytes from 10.0.0.2: icmp_seq=1357 ttl=64 time=1144 ms
64 bytes from 10.0.0.2: icmp_seq=1358 ttl=64 time=1135 ms
64 bytes from 10.0.0.2: icmp_seq=1359 ttl=64 time=1144 ms
64 bytes from 10.0.0.2: icmp_seq=1360 ttl=64 time=1124 ms
64 bytes from 10.0.0.2: icmp_seq=1361 ttl=64 time=1147 ms
64 bytes from 10.0.0.2: icmp_seq=1362 ttl=64 time=1142 ms
64 bytes from 10.0.0.2: icmp_seq=1363 ttl=64 time=1139 ms
64 bytes from 10.0.0.2: icmp_seq=1364 ttl=64 time=1138 ms
64 bytes from 10.0.0.2: icmp_seq=1365 ttl=64 time=1142 ms
64 bytes from 10.0.0.2: icmp_seq=1366 ttl=64 time=1147 ms
64 bytes from 10.0.0.2: icmp_seq=1367 ttl=64 time=1142 ms
64 bytes from 10.0.0.2: icmp_seq=1368 ttl=64 time=1153 ms
64 bytes from 10.0.0.2: icmp_seq=1369 ttl=64 time=1142 ms
64 bytes from 10.0.0.2: icmp_seq=1370 ttl=64 time=1138 ms
64 bytes from 10.0.0.2: icmp_seq=1371 ttl=64 time=1150 ms
64 bytes from 10.0.0.2: icmp_seq=1372 ttl=64 time=1142 ms
64 bytes from 10.0.0.2: icmp_seq=1373 ttl=64 time=1152 ms
64 bytes from 10.0.0.2: icmp_seq=1374 ttl=64 time=1142 ms
64 bytes from 10.0.0.2: icmp_seq=1375 ttl=64 time=1156 ms
64 bytes from 10.0.0.2: icmp_seq=1376 ttl=64 time=1158 ms
64 bytes from 10.0.0.2: icmp_seq=1377 ttl=64 time=1172 ms
64 bytes from 10.0.0.2: icmp_seq=1378 ttl=64 time=1160 ms
64 bytes from 10.0.0.2: icmp_seq=1379 ttl=64 time=1167 ms
64 bytes from 10.0.0.2: icmp_seq=1380 ttl=64 time=1157 ms
64 bytes from 10.0.0.2: icmp_seq=1381 ttl=64 time=1171 ms
64 bytes from 10.0.0.2: icmp_seq=1382 ttl=64 time=1173 ms
64 bytes from 10.0.0.2: icmp_seq=1383 ttl=64 time=1166 ms
64 bytes from 10.0.0.2: icmp_seq=1384 ttl=64 time=1174 ms
64 bytes from 10.0.0.2: icmp_seq=1385 ttl=64 time=1170 ms
64 bytes from 10.0.0.2: icmp_seq=1386 ttl=64 time=1183 ms
64 bytes from 10.0.0.2: icmp_seq=1387 ttl=64 time=1170 ms
64 bytes from 10.0.0.2: icmp_seq=1388 ttl=64 time=1167 ms
64 bytes from 10.0.0.2: icmp_seq=1389 ttl=64 time=1178 ms
64 bytes from 10.0.0.2: icmp_seq=1390 ttl=64 time=1180 ms
64 bytes from 10.0.0.2: icmp_seq=1391 ttl=64 time=1173 ms
64 bytes from 10.0.0.2: icmp_seq=1392 ttl=64 time=1153 ms
64 bytes from 10.0.0.2: icmp_seq=1393 ttl=64 time=1165 ms
64 bytes from 10.0.0.2: icmp_seq=1394 ttl=64 time=1163 ms
64 bytes from 10.0.0.2: icmp_seq=1395 ttl=64 time=1159 ms
64 bytes from 10.0.0.2: icmp_seq=1396 ttl=64 time=1156 ms
64 bytes from 10.0.0.2: icmp_seq=1397 ttl=64 time=1154 ms
64 bytes from 10.0.0.2: icmp_seq=1398 ttl=64 time=1148 ms
64 bytes from 10.0.0.2: icmp_seq=1399 ttl=64 time=1160 ms
64 bytes from 10.0.0.2: icmp_seq=1400 ttl=64 time=1155 ms
64 bytes from 10.0.0.2: icmp_seq=1401 ttl=64 time=1152 ms
64 bytes from 10.0.0.2: icmp_seq=1402 ttl=64 time=1171 ms
64 bytes from 10.0.0.2: icmp_seq=1403 ttl=64 time=1071 ms
64 bytes from 10.0.0.2: icmp_seq=1404 ttl=64 time=1067 ms
64 bytes from 10.0.0.2: icmp_seq=1405 ttl=64 time=1060 ms
64 bytes from 10.0.0.2: icmp_seq=1406 ttl=64 time=1057 ms
64 bytes from 10.0.0.2: icmp_seq=1407 ttl=64 time=1052 ms
64 bytes from 10.0.0.2: icmp_seq=1408 ttl=64 time=1064 ms
64 bytes from 10.0.0.2: icmp_seq=1409 ttl=64 time=1060 ms
64 bytes from 10.0.0.2: icmp_seq=1410 ttl=64 time=1060 ms
64 bytes from 10.0.0.2: icmp_seq=1411 ttl=64 time=1092 ms
64 bytes from 10.0.0.2: icmp_seq=1412 ttl=64 time=1070 ms
64 bytes from 10.0.0.2: icmp_seq=1413 ttl=64 time=1068 ms
64 bytes from 10.0.0.2: icmp_seq=1414 ttl=64 time=1066 ms
64 bytes from 10.0.0.2: icmp_seq=1415 ttl=64 time=1061 ms
64 bytes from 10.0.0.2: icmp_seq=1416 ttl=64 time=1076 ms
64 bytes from 10.0.0.2: icmp_seq=1417 ttl=64 time=1069 ms
64 bytes from 10.0.0.2: icmp_seq=1418 ttl=64 time=1066 ms
64 bytes from 10.0.0.2: icmp_seq=1419 ttl=64 time=1062 ms
64 bytes from 10.0.0.2: icmp_seq=1420 ttl=64 time=1058 ms
64 bytes from 10.0.0.2: icmp_seq=1421 ttl=64 time=1069 ms
64 bytes from 10.0.0.2: icmp_seq=1422 ttl=64 time=1067 ms
64 bytes from 10.0.0.2: icmp_seq=1423 ttl=64 time=1079 ms
64 bytes from 10.0.0.2: icmp_seq=1424 ttl=64 time=1075 ms
64 bytes from 10.0.0.2: icmp_seq=1425 ttl=64 time=1072 ms
64 bytes from 10.0.0.2: icmp_seq=1426 ttl=64 time=1085 ms
64 bytes from 10.0.0.2: icmp_seq=1427 ttl=64 time=1080 ms
64 bytes from 10.0.0.2: icmp_seq=1428 ttl=64 time=1076 ms
64 bytes from 10.0.0.2: icmp_seq=1429 ttl=64 time=1081 ms
64 bytes from 10.0.0.2: icmp_seq=1430 ttl=64 time=1087 ms
64 bytes from 10.0.0.2: icmp_seq=1431 ttl=64 time=1083 ms
64 bytes from 10.0.0.2: icmp_seq=1432 ttl=64 time=1086 ms
64 bytes from 10.0.0.2: icmp_seq=1433 ttl=64 time=1096 ms
64 bytes from 10.0.0.2: icmp_seq=1434 ttl=64 time=1080 ms
64 bytes from 10.0.0.2: icmp_seq=1435 ttl=64 time=1077 ms
64 bytes from 10.0.0.2: icmp_seq=1436 ttl=64 time=1085 ms
64 bytes from 10.0.0.2: icmp_seq=1437 ttl=64 time=1087 ms
64 bytes from 10.0.0.2: icmp_seq=1438 ttl=64 time=1084 ms
64 bytes from 10.0.0.2: icmp_seq=1439 ttl=64 time=1079 ms
64 bytes from 10.0.0.2: icmp_seq=1440 ttl=64 time=1071 ms
64 bytes from 10.0.0.2: icmp_seq=1441 ttl=64 time=1084 ms
64 bytes from 10.0.0.2: icmp_seq=1442 ttl=64 time=1080 ms
64 bytes from 10.0.0.2: icmp_seq=1443 ttl=64 time=1078 ms
64 bytes from 10.0.0.2: icmp_seq=1444 ttl=64 time=1073 ms
64 bytes from 10.0.0.2: icmp_seq=1445 ttl=64 time=1086 ms
64 bytes from 10.0.0.2: icmp_seq=1446 ttl=64 time=1067 ms
64 bytes from 10.0.0.2: icmp_seq=1447 ttl=64 time=1048 ms
64 bytes from 10.0.0.2: icmp_seq=1448 ttl=64 time=1077 ms
64 bytes from 10.0.0.2: icmp_seq=1449 ttl=64 time=1072 ms
64 bytes from 10.0.0.2: icmp_seq=1450 ttl=64 time=1070 ms
64 bytes from 10.0.0.2: icmp_seq=1451 ttl=64 time=1083 ms
64 bytes from 10.0.0.2: icmp_seq=1452 ttl=64 time=1080 ms
64 bytes from 10.0.0.2: icmp_seq=1453 ttl=64 time=1077 ms
64 bytes from 10.0.0.2: icmp_seq=1454 ttl=64 time=1075 ms
64 bytes from 10.0.0.2: icmp_seq=1455 ttl=64 time=1092 ms
64 bytes from 10.0.0.2: icmp_seq=1456 ttl=64 time=1086 ms
64 bytes from 10.0.0.2: icmp_seq=1457 ttl=64 time=1085 ms
64 bytes from 10.0.0.2: icmp_seq=1458 ttl=64 time=1082 ms
64 bytes from 10.0.0.2: icmp_seq=1459 ttl=64 time=1076 ms
64 bytes from 10.0.0.2: icmp_seq=1460 ttl=64 time=1089 ms
64 bytes from 10.0.0.2: icmp_seq=1461 ttl=64 time=1085 ms
64 bytes from 10.0.0.2: icmp_seq=1462 ttl=64 time=1084 ms
64 bytes from 10.0.0.2: icmp_seq=1463 ttl=64 time=1102 ms
64 bytes from 10.0.0.2: icmp_seq=1464 ttl=64 time=1094 ms
64 bytes from 10.0.0.2: icmp_seq=1465 ttl=64 time=1090 ms
64 bytes from 10.0.0.2: icmp_seq=1466 ttl=64 time=1097 ms
64 bytes from 10.0.0.2: icmp_seq=1467 ttl=64 time=1099 ms
64 bytes from 10.0.0.2: icmp_seq=1468 ttl=64 time=1098 ms
64 bytes from 10.0.0.2: icmp_seq=1469 ttl=64 time=1095 ms
64 bytes from 10.0.0.2: icmp_seq=1470 ttl=64 time=1100 ms
64 bytes from 10.0.0.2: icmp_seq=1471 ttl=64 time=1101 ms
64 bytes from 10.0.0.2: icmp_seq=1472 ttl=64 time=1095 ms
64 bytes from 10.0.0.2: icmp_seq=1473 ttl=64 time=1093 ms
64 bytes from 10.0.0.2: icmp_seq=1474 ttl=64 time=1103 ms
64 bytes from 10.0.0.2: icmp_seq=1475 ttl=64 time=1115 ms
64 bytes from 10.0.0.2: icmp_seq=1476 ttl=64 time=1111 ms
64 bytes from 10.0.0.2: icmp_seq=1477 ttl=64 time=1107 ms
64 bytes from 10.0.0.2: icmp_seq=1478 ttl=64 time=1106 ms
64 bytes from 10.0.0.2: icmp_seq=1479 ttl=64 time=1103 ms
64 bytes from 10.0.0.2: icmp_seq=1480 ttl=64 time=1113 ms
64 bytes from 10.0.0.2: icmp_seq=1481 ttl=64 time=1111 ms
64 bytes from 10.0.0.2: icmp_seq=1482 ttl=64 time=1104 ms
64 bytes from 10.0.0.2: icmp_seq=1483 ttl=64 time=1100 ms
64 bytes from 10.0.0.2: icmp_seq=1484 ttl=64 time=1113 ms
64 bytes from 10.0.0.2: icmp_seq=1485 ttl=64 time=1109 ms
64 bytes from 10.0.0.2: icmp_seq=1486 ttl=64 time=1123 ms
64 bytes from 10.0.0.2: icmp_seq=1487 ttl=64 time=1133 ms
64 bytes from 10.0.0.2: icmp_seq=1488 ttl=64 time=1131 ms
64 bytes from 10.0.0.2: icmp_seq=1489 ttl=64 time=1123 ms
64 bytes from 10.0.0.2: icmp_seq=1490 ttl=64 time=1117 ms
64 bytes from 10.0.0.2: icmp_seq=1491 ttl=64 time=1126 ms
64 bytes from 10.0.0.2: icmp_seq=1492 ttl=64 time=1123 ms
64 bytes from 10.0.0.2: icmp_seq=1493 ttl=64 time=1126 ms
