PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=1499 ttl=64 time=275 ms
64 bytes from 10.0.0.2: icmp_seq=1500 ttl=64 time=278 ms
64 bytes from 10.0.0.2: icmp_seq=1501 ttl=64 time=266 ms
64 bytes from 10.0.0.2: icmp_seq=1502 ttl=64 time=262 ms
64 bytes from 10.0.0.2: icmp_seq=1503 ttl=64 time=276 ms
64 bytes from 10.0.0.2: icmp_seq=1504 ttl=64 time=271 ms
64 bytes from 10.0.0.2: icmp_seq=1505 ttl=64 time=268 ms
64 bytes from 10.0.0.2: icmp_seq=1506 ttl=64 time=266 ms
64 bytes from 10.0.0.2: icmp_seq=1507 ttl=64 time=277 ms
64 bytes from 10.0.0.2: icmp_seq=1508 ttl=64 time=297 ms
64 bytes from 10.0.0.2: icmp_seq=1509 ttl=64 time=288 ms
64 bytes from 10.0.0.2: icmp_seq=1510 ttl=64 time=285 ms
64 bytes from 10.0.0.2: icmp_seq=1511 ttl=64 time=276 ms
64 bytes from 10.0.0.2: icmp_seq=1512 ttl=64 time=273 ms
64 bytes from 10.0.0.2: icmp_seq=1513 ttl=64 time=278 ms
64 bytes from 10.0.0.2: icmp_seq=1514 ttl=64 time=221 ms
64 bytes from 10.0.0.2: icmp_seq=1515 ttl=64 time=173 ms
64 bytes from 10.0.0.2: icmp_seq=1516 ttl=64 time=150 ms
64 bytes from 10.0.0.2: icmp_seq=1517 ttl=64 time=134 ms
64 bytes from 10.0.0.2: icmp_seq=1518 ttl=64 time=144 ms
64 bytes from 10.0.0.2: icmp_seq=1519 ttl=64 time=141 ms
64 bytes from 10.0.0.2: icmp_seq=1520 ttl=64 time=154 ms
64 bytes from 10.0.0.2: icmp_seq=1521 ttl=64 time=151 ms
64 bytes from 10.0.0.2: icmp_seq=1522 ttl=64 time=170 ms
64 bytes from 10.0.0.2: icmp_seq=1523 ttl=64 time=183 ms
64 bytes from 10.0.0.2: icmp_seq=1524 ttl=64 time=180 ms
64 bytes from 10.0.0.2: icmp_seq=1525 ttl=64 time=176 ms
64 bytes from 10.0.0.2: icmp_seq=1526 ttl=64 time=188 ms
64 bytes from 10.0.0.2: icmp_seq=1527 ttl=64 time=206 ms
64 bytes from 10.0.0.2: icmp_seq=1528 ttl=64 time=197 ms
64 bytes from 10.0.0.2: icmp_seq=1529 ttl=64 time=238 ms
64 bytes from 10.0.0.2: icmp_seq=1530 ttl=64 time=231 ms
64 bytes from 10.0.0.2: icmp_seq=1531 ttl=64 time=228 ms
64 bytes from 10.0.0.2: icmp_seq=1532 ttl=64 time=244 ms
64 bytes from 10.0.0.2: icmp_seq=1533 ttl=64 time=243 ms
64 bytes from 10.0.0.2: icmp_seq=1534 ttl=64 time=241 ms
64 bytes from 10.0.0.2: icmp_seq=1535 ttl=64 time=230 ms
64 bytes from 10.0.0.2: icmp_seq=1536 ttl=64 time=227 ms
64 bytes from 10.0.0.2: icmp_seq=1537 ttl=64 time=250 ms
64 bytes from 10.0.0.2: icmp_seq=1538 ttl=64 time=252 ms
64 bytes from 10.0.0.2: icmp_seq=1539 ttl=64 time=262 ms
64 bytes from 10.0.0.2: icmp_seq=1540 ttl=64 time=259 ms
64 bytes from 10.0.0.2: icmp_seq=1541 ttl=64 time=272 ms
64 bytes from 10.0.0.2: icmp_seq=1542 ttl=64 time=268 ms
64 bytes from 10.0.0.2: icmp_seq=1543 ttl=64 time=265 ms
64 bytes from 10.0.0.2: icmp_seq=1544 ttl=64 time=271 ms
64 bytes from 10.0.0.2: icmp_seq=1545 ttl=64 time=269 ms
64 bytes from 10.0.0.2: icmp_seq=1546 ttl=64 time=270 ms
64 bytes from 10.0.0.2: icmp_seq=1547 ttl=64 time=264 ms
64 bytes from 10.0.0.2: icmp_seq=1548 ttl=64 time=266 ms
64 bytes from 10.0.0.2: icmp_seq=1549 ttl=64 time=288 ms
64 bytes from 10.0.0.2: icmp_seq=1550 ttl=64 time=296 ms
64 bytes from 10.0.0.2: icmp_seq=1551 ttl=64 time=291 ms
64 bytes from 10.0.0.2: icmp_seq=1552 ttl=64 time=302 ms
64 bytes from 10.0.0.2: icmp_seq=1553 ttl=64 time=298 ms
64 bytes from 10.0.0.2: icmp_seq=1554 ttl=64 time=306 ms
64 bytes from 10.0.0.2: icmp_seq=1555 ttl=64 time=294 ms
64 bytes from 10.0.0.2: icmp_seq=1556 ttl=64 time=307 ms
64 bytes from 10.0.0.2: icmp_seq=1557 ttl=64 time=297 ms
64 bytes from 10.0.0.2: icmp_seq=1558 ttl=64 time=302 ms
64 bytes from 10.0.0.2: icmp_seq=1559 ttl=64 time=305 ms
64 bytes from 10.0.0.2: icmp_seq=1560 ttl=64 time=296 ms
64 bytes from 10.0.0.2: icmp_seq=1561 ttl=64 time=305 ms
64 bytes from 10.0.0.2: icmp_seq=1562 ttl=64 time=295 ms
64 bytes from 10.0.0.2: icmp_seq=1563 ttl=64 time=287 ms
64 bytes from 10.0.0.2: icmp_seq=1564 ttl=64 time=257 ms
64 bytes from 10.0.0.2: icmp_seq=1565 ttl=64 time=185 ms
64 bytes from 10.0.0.2: icmp_seq=1566 ttl=64 time=127 ms
64 bytes from 10.0.0.2: icmp_seq=1567 ttl=64 time=123 ms
64 bytes from 10.0.0.2: icmp_seq=1568 ttl=64 time=122 ms
64 bytes from 10.0.0.2: icmp_seq=1569 ttl=64 time=133 ms
64 bytes from 10.0.0.2: icmp_seq=1570 ttl=64 time=136 ms
64 bytes from 10.0.0.2: icmp_seq=1571 ttl=64 time=133 ms
64 bytes from 10.0.0.2: icmp_seq=1572 ttl=64 time=131 ms
64 bytes from 10.0.0.2: icmp_seq=1573 ttl=64 time=219 ms
64 bytes from 10.0.0.2: icmp_seq=1574 ttl=64 time=213 ms
64 bytes from 10.0.0.2: icmp_seq=1575 ttl=64 time=233 ms
64 bytes from 10.0.0.2: icmp_seq=1576 ttl=64 time=231 ms
64 bytes from 10.0.0.2: icmp_seq=1577 ttl=64 time=227 ms
64 bytes from 10.0.0.2: icmp_seq=1578 ttl=64 time=242 ms
64 bytes from 10.0.0.2: icmp_seq=1579 ttl=64 time=238 ms
64 bytes from 10.0.0.2: icmp_seq=1580 ttl=64 time=233 ms
64 bytes from 10.0.0.2: icmp_seq=1581 ttl=64 time=246 ms
64 bytes from 10.0.0.2: icmp_seq=1582 ttl=64 time=260 ms
64 bytes from 10.0.0.2: icmp_seq=1583 ttl=64 time=254 ms
64 bytes from 10.0.0.2: icmp_seq=1584 ttl=64 time=254 ms
64 bytes from 10.0.0.2: icmp_seq=1585 ttl=64 time=264 ms
64 bytes from 10.0.0.2: icmp_seq=1586 ttl=64 time=260 ms
64 bytes from 10.0.0.2: icmp_seq=1587 ttl=64 time=259 ms
64 bytes from 10.0.0.2: icmp_seq=1588 ttl=64 time=270 ms
64 bytes from 10.0.0.2: icmp_seq=1589 ttl=64 time=268 ms
64 bytes from 10.0.0.2: icmp_seq=1590 ttl=64 time=263 ms
64 bytes from 10.0.0.2: icmp_seq=1591 ttl=64 time=260 ms
64 bytes from 10.0.0.2: icmp_seq=1592 ttl=64 time=271 ms
64 bytes from 10.0.0.2: icmp_seq=1593 ttl=64 time=284 ms
64 bytes from 10.0.0.2: icmp_seq=1594 ttl=64 time=279 ms
64 bytes from 10.0.0.2: icmp_seq=1595 ttl=64 time=280 ms
64 bytes from 10.0.0.2: icmp_seq=1596 ttl=64 time=306 ms
64 bytes from 10.0.0.2: icmp_seq=1597 ttl=64 time=269 ms
64 bytes from 10.0.0.2: icmp_seq=1598 ttl=64 time=269 ms
64 bytes from 10.0.0.2: icmp_seq=1599 ttl=64 time=182 ms
64 bytes from 10.0.0.2: icmp_seq=1600 ttl=64 time=179 ms
64 bytes from 10.0.0.2: icmp_seq=1601 ttl=64 time=275 ms
64 bytes from 10.0.0.2: icmp_seq=1602 ttl=64 time=265 ms
64 bytes from 10.0.0.2: icmp_seq=1603 ttl=64 time=253 ms
64 bytes from 10.0.0.2: icmp_seq=1604 ttl=64 time=268 ms
64 bytes from 10.0.0.2: icmp_seq=1605 ttl=64 time=272 ms
64 bytes from 10.0.0.2: icmp_seq=1606 ttl=64 time=265 ms
64 bytes from 10.0.0.2: icmp_seq=1607 ttl=64 time=293 ms
64 bytes from 10.0.0.2: icmp_seq=1608 ttl=64 time=291 ms
64 bytes from 10.0.0.2: icmp_seq=1609 ttl=64 time=296 ms
64 bytes from 10.0.0.2: icmp_seq=1610 ttl=64 time=280 ms
64 bytes from 10.0.0.2: icmp_seq=1611 ttl=64 time=277 ms
64 bytes from 10.0.0.2: icmp_seq=1612 ttl=64 time=288 ms
64 bytes from 10.0.0.2: icmp_seq=1613 ttl=64 time=278 ms
64 bytes from 10.0.0.2: icmp_seq=1614 ttl=64 time=304 ms
64 bytes from 10.0.0.2: icmp_seq=1615 ttl=64 time=299 ms
64 bytes from 10.0.0.2: icmp_seq=1616 ttl=64 time=298 ms
64 bytes from 10.0.0.2: icmp_seq=1617 ttl=64 time=305 ms
64 bytes from 10.0.0.2: icmp_seq=1618 ttl=64 time=297 ms
64 bytes from 10.0.0.2: icmp_seq=1619 ttl=64 time=310 ms
64 bytes from 10.0.0.2: icmp_seq=1620 ttl=64 time=298 ms
64 bytes from 10.0.0.2: icmp_seq=1621 ttl=64 time=277 ms
64 bytes from 10.0.0.2: icmp_seq=1622 ttl=64 time=251 ms
64 bytes from 10.0.0.2: icmp_seq=1623 ttl=64 time=226 ms
64 bytes from 10.0.0.2: icmp_seq=1624 ttl=64 time=224 ms
64 bytes from 10.0.0.2: icmp_seq=1625 ttl=64 time=236 ms
64 bytes from 10.0.0.2: icmp_seq=1626 ttl=64 time=239 ms
64 bytes from 10.0.0.2: icmp_seq=1627 ttl=64 time=233 ms
64 bytes from 10.0.0.2: icmp_seq=1628 ttl=64 time=214 ms
64 bytes from 10.0.0.2: icmp_seq=1629 ttl=64 time=145 ms
64 bytes from 10.0.0.2: icmp_seq=1630 ttl=64 time=125 ms
64 bytes from 10.0.0.2: icmp_seq=1631 ttl=64 time=142 ms
64 bytes from 10.0.0.2: icmp_seq=1632 ttl=64 time=150 ms
64 bytes from 10.0.0.2: icmp_seq=1633 ttl=64 time=134 ms
64 bytes from 10.0.0.2: icmp_seq=1634 ttl=64 time=138 ms
64 bytes from 10.0.0.2: icmp_seq=1635 ttl=64 time=144 ms
64 bytes from 10.0.0.2: icmp_seq=1636 ttl=64 time=146 ms
64 bytes from 10.0.0.2: icmp_seq=1637 ttl=64 time=152 ms
64 bytes from 10.0.0.2: icmp_seq=1638 ttl=64 time=149 ms
64 bytes from 10.0.0.2: icmp_seq=1639 ttl=64 time=160 ms
64 bytes from 10.0.0.2: icmp_seq=1640 ttl=64 time=154 ms
64 bytes from 10.0.0.2: icmp_seq=1641 ttl=64 time=151 ms
64 bytes from 10.0.0.2: icmp_seq=1642 ttl=64 time=147 ms
64 bytes from 10.0.0.2: icmp_seq=1643 ttl=64 time=177 ms
64 bytes from 10.0.0.2: icmp_seq=1644 ttl=64 time=175 ms
64 bytes from 10.0.0.2: icmp_seq=1645 ttl=64 time=174 ms
64 bytes from 10.0.0.2: icmp_seq=1646 ttl=64 time=168 ms
64 bytes from 10.0.0.2: icmp_seq=1647 ttl=64 time=175 ms
64 bytes from 10.0.0.2: icmp_seq=1648 ttl=64 time=172 ms
64 bytes from 10.0.0.2: icmp_seq=1649 ttl=64 time=168 ms
64 bytes from 10.0.0.2: icmp_seq=1650 ttl=64 time=181 ms
64 bytes from 10.0.0.2: icmp_seq=1651 ttl=64 time=213 ms
64 bytes from 10.0.0.2: icmp_seq=1652 ttl=64 time=211 ms
64 bytes from 10.0.0.2: icmp_seq=1653 ttl=64 time=192 ms
64 bytes from 10.0.0.2: icmp_seq=1654 ttl=64 time=186 ms
64 bytes from 10.0.0.2: icmp_seq=1655 ttl=64 time=186 ms
64 bytes from 10.0.0.2: icmp_seq=1656 ttl=64 time=192 ms
64 bytes from 10.0.0.2: icmp_seq=1657 ttl=64 time=188 ms
64 bytes from 10.0.0.2: icmp_seq=1658 ttl=64 time=201 ms
64 bytes from 10.0.0.2: icmp_seq=1659 ttl=64 time=196 ms
64 bytes from 10.0.0.2: icmp_seq=1660 ttl=64 time=211 ms
64 bytes from 10.0.0.2: icmp_seq=1661 ttl=64 time=198 ms
64 bytes from 10.0.0.2: icmp_seq=1662 ttl=64 time=209 ms
64 bytes from 10.0.0.2: icmp_seq=1663 ttl=64 time=200 ms
64 bytes from 10.0.0.2: icmp_seq=1664 ttl=64 time=210 ms
64 bytes from 10.0.0.2: icmp_seq=1665 ttl=64 time=202 ms
64 bytes from 10.0.0.2: icmp_seq=1666 ttl=64 time=213 ms
64 bytes from 10.0.0.2: icmp_seq=1667 ttl=64 time=210 ms
64 bytes from 10.0.0.2: icmp_seq=1668 ttl=64 time=224 ms
64 bytes from 10.0.0.2: icmp_seq=1669 ttl=64 time=220 ms
64 bytes from 10.0.0.2: icmp_seq=1670 ttl=64 time=218 ms
64 bytes from 10.0.0.2: icmp_seq=1671 ttl=64 time=213 ms
64 bytes from 10.0.0.2: icmp_seq=1672 ttl=64 time=219 ms
64 bytes from 10.0.0.2: icmp_seq=1673 ttl=64 time=214 ms
64 bytes from 10.0.0.2: icmp_seq=1674 ttl=64 time=226 ms
64 bytes from 10.0.0.2: icmp_seq=1675 ttl=64 time=248 ms
64 bytes from 10.0.0.2: icmp_seq=1676 ttl=64 time=236 ms
64 bytes from 10.0.0.2: icmp_seq=1677 ttl=64 time=236 ms
64 bytes from 10.0.0.2: icmp_seq=1678 ttl=64 time=230 ms
64 bytes from 10.0.0.2: icmp_seq=1679 ttl=64 time=226 ms
64 bytes from 10.0.0.2: icmp_seq=1680 ttl=64 time=245 ms
64 bytes from 10.0.0.2: icmp_seq=1681 ttl=64 time=252 ms
64 bytes from 10.0.0.2: icmp_seq=1682 ttl=64 time=248 ms
64 bytes from 10.0.0.2: icmp_seq=1683 ttl=64 time=229 ms
64 bytes from 10.0.0.2: icmp_seq=1684 ttl=64 time=219 ms
64 bytes from 10.0.0.2: icmp_seq=1685 ttl=64 time=161 ms
64 bytes from 10.0.0.2: icmp_seq=1686 ttl=64 time=188 ms
64 bytes from 10.0.0.2: icmp_seq=1687 ttl=64 time=170 ms
64 bytes from 10.0.0.2: icmp_seq=1688 ttl=64 time=167 ms
64 bytes from 10.0.0.2: icmp_seq=1689 ttl=64 time=169 ms
64 bytes from 10.0.0.2: icmp_seq=1690 ttl=64 time=182 ms
64 bytes from 10.0.0.2: icmp_seq=1691 ttl=64 time=179 ms
64 bytes from 10.0.0.2: icmp_seq=1692 ttl=64 time=192 ms
64 bytes from 10.0.0.2: icmp_seq=1693 ttl=64 time=188 ms
64 bytes from 10.0.0.2: icmp_seq=1694 ttl=64 time=189 ms
64 bytes from 10.0.0.2: icmp_seq=1695 ttl=64 time=187 ms
64 bytes from 10.0.0.2: icmp_seq=1696 ttl=64 time=196 ms
64 bytes from 10.0.0.2: icmp_seq=1697 ttl=64 time=226 ms
64 bytes from 10.0.0.2: icmp_seq=1698 ttl=64 time=225 ms
64 bytes from 10.0.0.2: icmp_seq=1699 ttl=64 time=222 ms
64 bytes from 10.0.0.2: icmp_seq=1700 ttl=64 time=202 ms
64 bytes from 10.0.0.2: icmp_seq=1701 ttl=64 time=214 ms
64 bytes from 10.0.0.2: icmp_seq=1702 ttl=64 time=217 ms
64 bytes from 10.0.0.2: icmp_seq=1703 ttl=64 time=206 ms
64 bytes from 10.0.0.2: icmp_seq=1704 ttl=64 time=218 ms
64 bytes from 10.0.0.2: icmp_seq=1705 ttl=64 time=216 ms
64 bytes from 10.0.0.2: icmp_seq=1706 ttl=64 time=232 ms
64 bytes from 10.0.0.2: icmp_seq=1707 ttl=64 time=257 ms
64 bytes from 10.0.0.2: icmp_seq=1708 ttl=64 time=255 ms
64 bytes from 10.0.0.2: icmp_seq=1709 ttl=64 time=250 ms
64 bytes from 10.0.0.2: icmp_seq=1710 ttl=64 time=247 ms
64 bytes from 10.0.0.2: icmp_seq=1711 ttl=64 time=242 ms
64 bytes from 10.0.0.2: icmp_seq=1712 ttl=64 time=256 ms
64 bytes from 10.0.0.2: icmp_seq=1713 ttl=64 time=267 ms
64 bytes from 10.0.0.2: icmp_seq=1714 ttl=64 time=267 ms
64 bytes from 10.0.0.2: icmp_seq=1715 ttl=64 time=228 ms
64 bytes from 10.0.0.2: icmp_seq=1716 ttl=64 time=179 ms
64 bytes from 10.0.0.2: icmp_seq=1717 ttl=64 time=180 ms
64 bytes from 10.0.0.2: icmp_seq=1718 ttl=64 time=237 ms
64 bytes from 10.0.0.2: icmp_seq=1719 ttl=64 time=223 ms
64 bytes from 10.0.0.2: icmp_seq=1720 ttl=64 time=204 ms
64 bytes from 10.0.0.2: icmp_seq=1721 ttl=64 time=200 ms
64 bytes from 10.0.0.2: icmp_seq=1722 ttl=64 time=148 ms
64 bytes from 10.0.0.2: icmp_seq=1723 ttl=64 time=137 ms
64 bytes from 10.0.0.2: icmp_seq=1724 ttl=64 time=151 ms
64 bytes from 10.0.0.2: icmp_seq=1725 ttl=64 time=148 ms
64 bytes from 10.0.0.2: icmp_seq=1726 ttl=64 time=161 ms
64 bytes from 10.0.0.2: icmp_seq=1727 ttl=64 time=159 ms
64 bytes from 10.0.0.2: icmp_seq=1728 ttl=64 time=154 ms
64 bytes from 10.0.0.2: icmp_seq=1729 ttl=64 time=169 ms
64 bytes from 10.0.0.2: icmp_seq=1730 ttl=64 time=159 ms
64 bytes from 10.0.0.2: icmp_seq=1731 ttl=64 time=189 ms
64 bytes from 10.0.0.2: icmp_seq=1732 ttl=64 time=187 ms
64 bytes from 10.0.0.2: icmp_seq=1733 ttl=64 time=186 ms
64 bytes from 10.0.0.2: icmp_seq=1734 ttl=64 time=181 ms
64 bytes from 10.0.0.2: icmp_seq=1735 ttl=64 time=192 ms
64 bytes from 10.0.0.2: icmp_seq=1736 ttl=64 time=191 ms
64 bytes from 10.0.0.2: icmp_seq=1737 ttl=64 time=196 ms
64 bytes from 10.0.0.2: icmp_seq=1738 ttl=64 time=209 ms
64 bytes from 10.0.0.2: icmp_seq=1739 ttl=64 time=202 ms
64 bytes from 10.0.0.2: icmp_seq=1740 ttl=64 time=227 ms
64 bytes from 10.0.0.2: icmp_seq=1741 ttl=64 time=214 ms
64 bytes from 10.0.0.2: icmp_seq=1742 ttl=64 time=220 ms
64 bytes from 10.0.0.2: icmp_seq=1743 ttl=64 time=216 ms
64 bytes from 10.0.0.2: icmp_seq=1744 ttl=64 time=227 ms
64 bytes from 10.0.0.2: icmp_seq=1745 ttl=64 time=240 ms
64 bytes from 10.0.0.2: icmp_seq=1746 ttl=64 time=159 ms
64 bytes from 10.0.0.2: icmp_seq=1747 ttl=64 time=155 ms
64 bytes from 10.0.0.2: icmp_seq=1748 ttl=64 time=225 ms
64 bytes from 10.0.0.2: icmp_seq=1749 ttl=64 time=203 ms
64 bytes from 10.0.0.2: icmp_seq=1750 ttl=64 time=225 ms
64 bytes from 10.0.0.2: icmp_seq=1751 ttl=64 time=191 ms
64 bytes from 10.0.0.2: icmp_seq=1752 ttl=64 time=166 ms
64 bytes from 10.0.0.2: icmp_seq=1753 ttl=64 time=169 ms
64 bytes from 10.0.0.2: icmp_seq=1754 ttl=64 time=169 ms
64 bytes from 10.0.0.2: icmp_seq=1755 ttl=64 time=193 ms
64 bytes from 10.0.0.2: icmp_seq=1756 ttl=64 time=195 ms
64 bytes from 10.0.0.2: icmp_seq=1757 ttl=64 time=188 ms
64 bytes from 10.0.0.2: icmp_seq=1758 ttl=64 time=194 ms
64 bytes from 10.0.0.2: icmp_seq=1759 ttl=64 time=204 ms
64 bytes from 10.0.0.2: icmp_seq=1760 ttl=64 time=198 ms
64 bytes from 10.0.0.2: icmp_seq=1761 ttl=64 time=210 ms
64 bytes from 10.0.0.2: icmp_seq=1762 ttl=64 time=201 ms
64 bytes from 10.0.0.2: icmp_seq=1763 ttl=64 time=194 ms
64 bytes from 10.0.0.2: icmp_seq=1764 ttl=64 time=215 ms
64 bytes from 10.0.0.2: icmp_seq=1765 ttl=64 time=210 ms
64 bytes from 10.0.0.2: icmp_seq=1766 ttl=64 time=182 ms
64 bytes from 10.0.0.2: icmp_seq=1767 ttl=64 time=177 ms
64 bytes from 10.0.0.2: icmp_seq=1768 ttl=64 time=125 ms
64 bytes from 10.0.0.2: icmp_seq=1769 ttl=64 time=127 ms
64 bytes from 10.0.0.2: icmp_seq=1770 ttl=64 time=119 ms
64 bytes from 10.0.0.2: icmp_seq=1771 ttl=64 time=127 ms
64 bytes from 10.0.0.2: icmp_seq=1772 ttl=64 time=123 ms
64 bytes from 10.0.0.2: icmp_seq=1773 ttl=64 time=138 ms
64 bytes from 10.0.0.2: icmp_seq=1774 ttl=64 time=133 ms
64 bytes from 10.0.0.2: icmp_seq=1775 ttl=64 time=144 ms
64 bytes from 10.0.0.2: icmp_seq=1776 ttl=64 time=141 ms
64 bytes from 10.0.0.2: icmp_seq=1777 ttl=64 time=137 ms
64 bytes from 10.0.0.2: icmp_seq=1778 ttl=64 time=134 ms
64 bytes from 10.0.0.2: icmp_seq=1779 ttl=64 time=161 ms
64 bytes from 10.0.0.2: icmp_seq=1780 ttl=64 time=158 ms
64 bytes from 10.0.0.2: icmp_seq=1781 ttl=64 time=156 ms
64 bytes from 10.0.0.2: icmp_seq=1782 ttl=64 time=153 ms
64 bytes from 10.0.0.2: icmp_seq=1783 ttl=64 time=149 ms
64 bytes from 10.0.0.2: icmp_seq=1784 ttl=64 time=165 ms
64 bytes from 10.0.0.2: icmp_seq=1785 ttl=64 time=173 ms
64 bytes from 10.0.0.2: icmp_seq=1786 ttl=64 time=170 ms
64 bytes from 10.0.0.2: icmp_seq=1787 ttl=64 time=166 ms
64 bytes from 10.0.0.2: icmp_seq=1788 ttl=64 time=179 ms
64 bytes from 10.0.0.2: icmp_seq=1789 ttl=64 time=174 ms
64 bytes from 10.0.0.2: icmp_seq=1790 ttl=64 time=171 ms
64 bytes from 10.0.0.2: icmp_seq=1791 ttl=64 time=164 ms
64 bytes from 10.0.0.2: icmp_seq=1792 ttl=64 time=192 ms
64 bytes from 10.0.0.2: icmp_seq=1793 ttl=64 time=188 ms
64 bytes from 10.0.0.2: icmp_seq=1794 ttl=64 time=183 ms
64 bytes from 10.0.0.2: icmp_seq=1795 ttl=64 time=182 ms
64 bytes from 10.0.0.2: icmp_seq=1796 ttl=64 time=193 ms
64 bytes from 10.0.0.2: icmp_seq=1797 ttl=64 time=189 ms
64 bytes from 10.0.0.2: icmp_seq=1798 ttl=64 time=190 ms
64 bytes from 10.0.0.2: icmp_seq=1799 ttl=64 time=183 ms
64 bytes from 10.0.0.2: icmp_seq=1800 ttl=64 time=211 ms
64 bytes from 10.0.0.2: icmp_seq=1801 ttl=64 time=206 ms
64 bytes from 10.0.0.2: icmp_seq=1802 ttl=64 time=209 ms
64 bytes from 10.0.0.2: icmp_seq=1803 ttl=64 time=200 ms
64 bytes from 10.0.0.2: icmp_seq=1804 ttl=64 time=196 ms
64 bytes from 10.0.0.2: icmp_seq=1805 ttl=64 time=211 ms
64 bytes from 10.0.0.2: icmp_seq=1806 ttl=64 time=201 ms
64 bytes from 10.0.0.2: icmp_seq=1807 ttl=64 time=211 ms
64 bytes from 10.0.0.2: icmp_seq=1808 ttl=64 time=220 ms
64 bytes from 10.0.0.2: icmp_seq=1809 ttl=64 time=225 ms
64 bytes from 10.0.0.2: icmp_seq=1810 ttl=64 time=213 ms
64 bytes from 10.0.0.2: icmp_seq=1811 ttl=64 time=210 ms
64 bytes from 10.0.0.2: icmp_seq=1812 ttl=64 time=223 ms
64 bytes from 10.0.0.2: icmp_seq=1813 ttl=64 time=221 ms
64 bytes from 10.0.0.2: icmp_seq=1814 ttl=64 time=219 ms
64 bytes from 10.0.0.2: icmp_seq=1815 ttl=64 time=215 ms
64 bytes from 10.0.0.2: icmp_seq=1816 ttl=64 time=227 ms
64 bytes from 10.0.0.2: icmp_seq=1817 ttl=64 time=241 ms
64 bytes from 10.0.0.2: icmp_seq=1818 ttl=64 time=236 ms
64 bytes from 10.0.0.2: icmp_seq=1819 ttl=64 time=233 ms
64 bytes from 10.0.0.2: icmp_seq=1820 ttl=64 time=270 ms
64 bytes from 10.0.0.2: icmp_seq=1821 ttl=64 time=287 ms
64 bytes from 10.0.0.2: icmp_seq=1822 ttl=64 time=277 ms
64 bytes from 10.0.0.2: icmp_seq=1823 ttl=64 time=292 ms
64 bytes from 10.0.0.2: icmp_seq=1824 ttl=64 time=287 ms
64 bytes from 10.0.0.2: icmp_seq=1825 ttl=64 time=275 ms
64 bytes from 10.0.0.2: icmp_seq=1826 ttl=64 time=255 ms
64 bytes from 10.0.0.2: icmp_seq=1827 ttl=64 time=252 ms
64 bytes from 10.0.0.2: icmp_seq=1828 ttl=64 time=249 ms
64 bytes from 10.0.0.2: icmp_seq=1829 ttl=64 time=197 ms
64 bytes from 10.0.0.2: icmp_seq=1830 ttl=64 time=176 ms
64 bytes from 10.0.0.2: icmp_seq=1831 ttl=64 time=186 ms
64 bytes from 10.0.0.2: icmp_seq=1832 ttl=64 time=171 ms
64 bytes from 10.0.0.2: icmp_seq=1833 ttl=64 time=183 ms
64 bytes from 10.0.0.2: icmp_seq=1834 ttl=64 time=186 ms
64 bytes from 10.0.0.2: icmp_seq=1835 ttl=64 time=195 ms
64 bytes from 10.0.0.2: icmp_seq=1836 ttl=64 time=188 ms
64 bytes from 10.0.0.2: icmp_seq=1837 ttl=64 time=197 ms
64 bytes from 10.0.0.2: icmp_seq=1838 ttl=64 time=225 ms
64 bytes from 10.0.0.2: icmp_seq=1839 ttl=64 time=219 ms
64 bytes from 10.0.0.2: icmp_seq=1840 ttl=64 time=221 ms
64 bytes from 10.0.0.2: icmp_seq=1841 ttl=64 time=218 ms
64 bytes from 10.0.0.2: icmp_seq=1842 ttl=64 time=215 ms
64 bytes from 10.0.0.2: icmp_seq=1843 ttl=64 time=227 ms
64 bytes from 10.0.0.2: icmp_seq=1844 ttl=64 time=231 ms
64 bytes from 10.0.0.2: icmp_seq=1845 ttl=64 time=219 ms
64 bytes from 10.0.0.2: icmp_seq=1846 ttl=64 time=217 ms
64 bytes from 10.0.0.2: icmp_seq=1847 ttl=64 time=229 ms
64 bytes from 10.0.0.2: icmp_seq=1848 ttl=64 time=245 ms
64 bytes from 10.0.0.2: icmp_seq=1849 ttl=64 time=253 ms
64 bytes from 10.0.0.2: icmp_seq=1850 ttl=64 time=249 ms
64 bytes from 10.0.0.2: icmp_seq=1851 ttl=64 time=248 ms
64 bytes from 10.0.0.2: icmp_seq=1852 ttl=64 time=259 ms
64 bytes from 10.0.0.2: icmp_seq=1853 ttl=64 time=254 ms
64 bytes from 10.0.0.2: icmp_seq=1854 ttl=64 time=233 ms
64 bytes from 10.0.0.2: icmp_seq=1855 ttl=64 time=233 ms
64 bytes from 10.0.0.2: icmp_seq=1856 ttl=64 time=194 ms
64 bytes from 10.0.0.2: icmp_seq=1857 ttl=64 time=191 ms
64 bytes from 10.0.0.2: icmp_seq=1858 ttl=64 time=183 ms
64 bytes from 10.0.0.2: icmp_seq=1859 ttl=64 time=220 ms
64 bytes from 10.0.0.2: icmp_seq=1860 ttl=64 time=234 ms
64 bytes from 10.0.0.2: icmp_seq=1861 ttl=64 time=223 ms
64 bytes from 10.0.0.2: icmp_seq=1862 ttl=64 time=171 ms
64 bytes from 10.0.0.2: icmp_seq=1863 ttl=64 time=145 ms
64 bytes from 10.0.0.2: icmp_seq=1864 ttl=64 time=144 ms
64 bytes from 10.0.0.2: icmp_seq=1865 ttl=64 time=153 ms
